pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,st_teff,st_rad,st_mass,st_age,st_spectype,disc_year,density_proxy,spectral_class,pl_orbeccen_filled,flux_score,temp_score,radius_score,density_score,eccentricity_score,stellar_score,EHS
HD 5278 c,HD 5278,4.49,18.4,0.2416,0.07,664.95,32.6706,6203.0,1.194,1.126,3.0,F V,2021.0,0.2032725802777275,F,0.07,0.04140861506415293,0.12236614610742616,4.49909015428471e-08,0.1375633739395895,0.973144963058051,0.75,0.25839622568546783
Kepler-1592 b,Kepler-1592,1.54,2.99,0.04,0.0,1202.0,1918.34,6213.0,1.28,1.18,2.69,,2016.0,0.8186702823235122,,0.0,3.1556870375120876e-07,1.353661258690035e-05,0.6669768108584744,0.9023512179232324,1.0,,0.3807450237396605
Kepler-305 b,Kepler-305,3.6,10.5,0.05746,0.005,836.0,112.914,5080.0,0.8,0.76,4.37,,2013.0,0.2250514403292181,,0.005,0.0028728141351951355,0.014705811840994138,8.364834722972738e-05,0.15309387721619072,0.9998611207557263,,0.1399665827866297
GJ 536 b,GJ 536,2.41,6.37,0.0668,0.0,451.0,9.9,3641.0,0.529,0.528,4.2,M1 V,2016.0,0.4550805817687288,M,0.0,0.25238719315123687,0.6186596475026225,0.0632127030752888,0.39537181080508055,1.0,0.5,0.41400844948389953
Kepler-361 c,Kepler-361,2.52,6.9,0.3,0.0,568.0,33.948,6169.0,1.343,1.191,3.89,,2014.0,0.431168940239235,,0.0,0.03859196274997725,0.2938715534900345,0.04040147887416322,0.3637994879278063,1.0,,0.2504500540624876
Kepler-1778 b,Kepler-1778,3.01665969,9.36,0.0956,0.0,942.0,186.14,6310.0,1.095,1.143,0.3,,2021.0,0.3409548624942473,,0.0,0.0007803290478086145,0.0027405065593345914,0.003522815086779704,0.2573510838098546,1.0,,0.14962688820254172
Kepler-1005 b,Kepler-1005,1.5,2.86,0.06717,0.0,1026.0,301.329,5782.0,1.06,1.0,6.17,,2016.0,0.8474074074074074,,0.0,0.0001963490578406845,0.0005928835811964316,0.7066482778577162,0.9298201855904034,1.0,,0.393505103660333
Kepler-346 b,Kepler-346,2.66,7.56,0.071,0.0,1008.0,134.357,6033.0,1.021,0.943,2.4,,2014.0,0.40167692678471,,0.0,0.001852978439263746,0.0008353894789561138,0.021770003951548343,0.3266975981290581,1.0,,0.16194598012802663
TOI-5728 b,TOI-5728,1.31,2.27,,,382.0,3.512,3419.0,0.37,0.36,,,2025.0,1.009745601935153,,0.0,0.6614144628719544,0.817411613580694,0.8750517756337902,0.9999258021613282,1.0,,0.8280457338553155
Kepler-421 b,Kepler-421,4.16,16.1,1.219,0.041,185.0,0.2,5308.0,0.757,0.794,4.0,G9/K0,2014.0,0.223638146478152,G,0.041,0.5073499586957774,0.9405880633643421,9.480212788595776e-07,0.15204855037690454,0.9907045831020019,1.0,0.5792306052989592
Kepler-688 b,Kepler-688,9.76,68.7,0.046,0.0,1005.0,458.912,5715.0,0.96,0.98,4.27,,2016.0,0.0738936780501451,,0.0,5.327705405499161e-05,0.00088382630693505,5.162904820056606e-47,0.06854753220074918,1.0,,0.12593510322938314
Kepler-123 c,Kepler-123,1.48,2.79,0.181,0.0,706.0,77.399,6089.0,1.264,1.079,5.01,,2014.0,0.8606351055218843,,0.0,0.007050809777183468,0.07866849668109015,0.7261490370736909,0.9411097234503466,1.0,,0.41980844887092555
Kepler-614 b,Kepler-614,2.39,6.3,0.1027,0.0,641.0,37.2,5268.0,0.81,0.85,4.79,,2016.0,0.4614735847758838,,0.0,0.03252193634744934,0.15529169925475433,0.06832550047875358,0.40402301405160873,1.0,,0.22736026522202915
Kepler-1079 b,Kepler-1079,1.63,3.29,0.1092,0.0,887.0,195.353,5758.0,1.36,1.08,6.61,,2016.0,0.7596841838140166,,0.0,0.0006832226193696978,0.006786635284974872,0.5762290736718001,0.8348743571216926,1.0,,0.35324868606866666
Kepler-211 b,Kepler-211,1.26,2.13,0.048,0.0,954.0,158.188,5123.0,0.816,0.867,1.55,,2014.0,1.0647998176342846,,0.0,0.0012099544644117576,0.0022260813086476083,0.9103839103891423,0.996724893365028,1.0,,0.44999644269666317
Kepler-870 b,Kepler-870,2.78,8.15,0.1539,0.0,691.0,54.869,5857.0,1.02,1.01,3.8,,2016.0,0.3793352668416481,,0.0,0.014969387240487037,0.0929029387672628,0.01227052105297827,0.3000436779272043,1.0,,0.18209577243163577
Kepler-257 c,Kepler-257,5.41,25.2,0.066,0.0,881.0,88.6,5180.0,1.037,0.916,1.48,,2014.0,0.1591507704782469,,0.0,0.005157215516068481,0.007458134224515666,1.858502611516558e-12,0.10975982507498737,1.0,,0.13383166262563612
Kepler-117 b,Kepler-117,8.059,29.875,0.1445,0.0493,984.0,157.541,6150.0,1.606,1.129,5.3,F8 V,2014.0,0.0570774348024191,F,0.0493,0.0012231770763267145,0.0013030957490515929,8.780430012508511e-31,0.062134942795623295,0.986588030602216,0.75,0.21793871075867594
Kepler-1976 b,Kepler-1976,12.21,,0.0565,0.0,1103.0,349.4,5712.0,1.082,0.976,0.3,,2023.0,,,0.0,0.00012539826051831957,0.00012479976313343742,1.5888251525180188e-76,,1.0,,0.13340841269034168
Kepler-1676 b,Kepler-1676,3.3769596,11.3,0.1954,0.0,782.0,33.45,5878.3,1.06066,1.07,0.3,,2020.0,0.2934275236306662,,0.0,0.039657423018564224,0.031066894881955215,0.0003908703498865643,0.21010674326724307,1.0,,0.16143127426792203
Kepler-1724 b,Kepler-1724,2.83677238,8.43,0.0683,0.0,999.0,234.98,6092.0,0.943,1.016,0.3,,2021.0,0.3692785698599297,,0.0,0.00040645463636293755,0.000988620520673547,0.009225905224333903,0.2884727194072621,1.0,,0.15410798911625698
TOI-5398 b,TOI-5398,10.3,58.7,0.098,0.13,947.0,118.413,6000.0,1.051,1.146,0.65,G V,2022.0,0.0537188154040304,G,0.13,0.0025521669190561127,0.002514201552477604,6.766675675168308e-53,0.060915035219520124,0.9103839103891423,1.0,0.2482707766011258
TOI-5515 b,TOI-5515,2.65362762,7.53,,,778.1,86.6267,5483.65,0.835682,0.963,,,2026.0,0.4029721567056175,,0.0,0.00543674070445754,0.032698694513841206,0.02241791486684341,0.32828208737692305,1.0,,0.17083613622346308
K2-348 b,K2-348,3.26,10.7,,,908.0,133.083,5077.0,0.85,0.83,,,2021.0,0.3088381750307742,,0.0,0.0018988188262513534,0.004843525085025319,0.0008301626696148587,0.2247364069038431,1.0,,0.14598009758573552
TOI-640 b,TOI-640,19.2794468,181.16219199,0.06608,0.013,1816.0,1150.12,6460.0,2.082,1.536,1.99,,2021.0,0.0252803953972149,,0.013,2.234892140630867e-06,5.913150695186129e-14,2.8331516168246477e-202,0.051354910905505674,0.9990615517293759,,0.12357906469004135
Kepler-187 b,Kepler-187,1.41,2.57,0.059,0.0,1244.0,902.239,6105.0,1.287,1.081,6.46,,2014.0,0.9168024925612358,,0.0,5.392764501890141e-06,4.898838116727796e-06,0.7917795893122607,0.9786015620812618,1.0,,0.41908047297567896
HIP 66074 b,HIP 66074,12.9,1589.142035,0.799,0.948,192.69,0.2381,4300.0,0.69,0.705,7.9,,2023.0,0.740275855049334,,0.948,0.5830487274585512,0.9526271393560478,3.8257802826272424e-86,0.809934439609675,0.006786635284974872,,0.49171731438272037
HD 147018 b,HD 147018,13.4,674.0,0.2388,0.4686,519.98,12.4842,5441.0,0.937948,0.927,6.36,G9 V,2009.0,0.2801208925299986,G,0.4686,0.1883498915130406,0.4157463230854677,1.7947362817303916e-93,0.19800637946490984,0.29525319577514775,1.0,0.3295626950193595
HD 160691 c,HD 160691,,1398.4449908,4.17,0.039,157.21,0.1092,5773.0,1.33,1.13,5.7,G3 IV-V,2004.0,,G,0.039,0.2767214101179394,0.887332017814007,,,0.9915856009035505,1.0,0.7082933088323448
HD 216520 b,HD 216520,3.18,10.26,0.198,0.09,482.1,9.0089,5103.0,0.76,0.82,6.0,K2,2020.0,0.3190553275522746,K,0.09,0.2820049070687996,0.5248303953818512,0.0013596124874214995,0.234800832216383,0.9559974818331,0.9,0.42981905974600276
Kepler-573 b,Kepler-573,2.79,8.2,0.14527,0.0,646.0,46.44,5746.0,1.02,0.99,5.89,,2016.0,0.3775732712013492,,0.0,0.021087624038356307,0.14793053108119075,0.0116769450598404,0.29799696495023836,1.0,,0.1964624679209637
Kepler-520 c,Kepler-520,1.07,1.24,0.06035,0.0,1107.0,351.69,6112.0,1.09,1.1,2.04,,2016.0,1.0122093673446564,,0.0,0.00012290847080819207,0.00011463011552845428,0.9932175497930306,0.999883546897629,1.0,,0.4690417856343256
Kepler-975 b,Kepler-975,1.48,2.79,0.02898,0.0,1599.0,328.698,4897.0,0.75,0.8,3.89,,2016.0,0.8606351055218843,,0.0,0.0001510962239524439,1.563068583601908e-10,0.7261490370736909,0.9411097234503466,1.0,,0.3992688868788498
Kepler-476 b,Kepler-476,3.08,9.69,0.1126,0.0,807.0,100.09,5837.0,1.09,1.03,5.37,,2016.0,0.3316436051720248,,0.0,0.0038575374578231317,0.022174772724855196,0.0024568164604892853,0.24760059246688276,1.0,,0.15370677817436817
Kepler-1073 c,Kepler-1073,1.64,3.33,0.0483,0.0,1169.0,357.082,5792.0,1.0,1.0,3.72,,2016.0,0.7549404390534092,,0.0,0.0001172893013181284,2.9167659903918524e-05,0.5661541495171977,0.828888743282239,1.0,,0.34841748245761617
Kepler-684 b,Kepler-684,3.36,11.2,0.064,0.0,812.0,102.87,5493.0,0.86,0.89,4.37,,2016.0,0.2952569916855631,,0.0,0.003610041276142363,0.020689840423294133,0.0004370095298997477,0.21180887122536174,1.0,,0.14859854992024768
Kepler-351 b,Kepler-351,3.06,4.8,0.214,0.0,498.0,11.983,5643.0,0.854,0.81,2.9,,2014.0,0.1675239705861412,,0.0,0.19875158795736778,0.47801531846799583,0.0027562371280124374,0.11467238284927979,1.0,,0.3027169957570254
Kepler-1295 b,Kepler-1295,1.55,3.02,0.0464,0.0,1029.0,279.941,5486.0,0.89,0.92,4.68,,2016.0,0.8109831828404551,,0.0,0.000244363551625773,0.0005595095284849143,0.6569555696492684,0.8943590243852603,1.0,,0.3776470696023331
HATS-54 b,HATS-54,11.37711541,239.32479047,0.037,0.0,1429.0,476.965,5621.0,1.23,1.05,7.96,G6 V,2019.0,0.1625141559217612,G,0.0,4.705037812945929e-05,3.294422028609577e-08,1.1120351809397831e-65,0.1117131968425597,1.0,1.0,0.2611830888676324
WASP-159 b,WASP-159,15.46842,174.8065,0.0538,0.0,1850.0,1599.92,6120.0,2.11,1.41,3.4,F9,2018.0,0.0472301919589162,F,0.0,6.420018875361092e-07,1.546321372205409e-14,5.392477946915146e-127,0.05861397030322534,1.0,0.75,0.2183615575307975
K2-26 b,K2-26,2.67,7.61,0.0962,,430.0,5.8,3785.0,0.52,0.56,1.0,M1.0 V,2016.0,0.3998074409681161,M,0.0,0.4450914917326469,0.6819407511903481,0.020786070123636615,0.32441808401967537,1.0,0.5,0.4592600455979262
Kepler-670 b,Kepler-670,13.18,,0.0383,0.0,1219.0,528.223,5709.0,0.99,0.99,4.79,,2016.0,,,0.0,3.3739108553488325e-05,9.018793420193055e-06,3.2793930825409347e-90,,1.0,,0.13334698471442988
Kepler-118 b,Kepler-118,1.96,4.5,0.073,0.0,784.0,79.753,5274.0,1.094,0.811,13.9,,2014.0,0.5976463888345843,,0.0,0.006583995123805226,0.030257460403594377,0.27803730045319414,0.6029618575062429,1.0,,0.26306016082698036
GJ 357 b,GJ 357,1.2,1.83,0.036,,518.0,12.6,3505.0,0.337,0.342,,M2.5 V,2019.0,1.059027777777778,M,0.0,0.18605964819697832,0.42121474171980894,0.9459594689067655,0.9972816089179999,1.0,0.5,0.5946779150663595
BD-210397 b,BD-210397,14.0,214.0,2.63,0.1,104.11,0.02,4051.0,0.747,0.679,6.2,K7 V,2023.0,0.0779883381924198,K,0.1,0.01815105680246058,0.7523170752717321,1.1519512724636078e-102,0.07018787514563098,0.9459594689067654,0.9,0.3916159136602012
LHS 1903 d,LHS 1903,2.5,5.96,0.08604,0.112,442.0,6.35,3664.0,0.539,0.538,7.08,M,2026.0,0.38144,M,0.112,0.4085816903245704,0.6458987637122254,0.04393693362340742,0.30249925025807956,0.9326839431111886,0.5,0.438630881385196
CoRoT-24 b,CoRoT-24,3.7,5.7,0.056,0.0,1070.0,79.826,4950.0,0.86,0.91,11.0,K1 V,2014.0,0.1125303535822162,K,0.0,0.006570188394436951,0.00024781885551435306,4.0065297392950994e-05,0.08532759115366445,1.0,0.9,0.24523288304455715
HIP 948 b,HIP 948,12.1,6547.2651842,15.037,0.23,46.4,0.0008,4497.0,0.688488,0.71,,,2022.0,3.695760509629643,,0.23,1.6403067973958219e-06,0.5804657386496521,4.801277241771782e-75,0.003422304270007742,0.7453593045429804,,0.22467261022109244
Kepler-1062 b,Kepler-1062,1.76,3.75,0.0748,0.0,583.0,33.76,4597.0,0.7,0.75,2.45,,2016.0,0.6878492439894817,,0.0,0.03898946077032478,0.2605918210126892,0.448331563940943,0.7374964198330864,1.0,,0.3826843343136662
K2-167 b,K2-167,2.36509493,6.5,0.0932,0.48,1220.0,317.0,6310.0,1.499,1.084,5.3,F7 V,2018.0,0.4913236000097536,F,0.48,0.00016861153446110443,8.803928637706937e-06,0.07515726790879415,0.44548174929102075,0.27803730045319414,0.75,0.19992727222552312
Kepler-495 b,Kepler-495,5.23,23.8,0.0427,0.0,1200.0,310.021,5346.0,0.83,0.86,4.37,,2016.0,0.1663688024326921,,0.0,0.00018030250195819788,1.4192278625713985e-05,1.611533198307379e-11,0.11398475787617891,1.0,,0.13111339984947723
Kepler-574 b,Kepler-574,2.39,6.3,0.0723,0.0,858.0,120.47,5612.0,0.91,0.95,4.17,,2016.0,0.4614735847758838,,0.0,0.0024443693829070143,0.01061897801402495,0.06832550047875358,0.40402301405160873,1.0,,0.18447328170522745
Kepler-1151 b,Kepler-1151,2.22,5.56,0.3197,0.0,485.0,4.86,5470.0,0.85,0.88,4.37,,2016.0,0.5081780100041603,,0.0,0.5195363164928637,0.5162056739454963,0.12653678504427168,0.469586519014107,1.0,,0.4769308503795061
TOI-3819 b,TOI-3819,13.13692538,352.78953177,0.04611,0.0,1633.0,1186.0,5859.0,1.538,1.242,4.5,,2023.0,0.1556089208166268,,0.0,1.994742911413307e-06,4.9154633556231327e-11,1.404742872166348e-89,0.10773148252981898,1.0,,0.13032193758651844
Kepler-1162 b,Kepler-1162,2.21,5.52,0.19,0.0,490.0,12.245,5390.0,0.84,0.89,4.37,,2016.0,0.511401805155727,,0.0,0.19321256099016526,0.5014193510329404,0.13088028582986108,0.47424765609684144,1.0,,0.3790445096821009
GJ 414 A c,GJ 414 A,8.4,53.83,1.4,0.105,124.7,0.0607,4120.0,0.68,0.65,12.4,K7 V,2021.0,0.0908210506424792,K,0.105,0.12790976503307327,0.8087817911049038,9.321630933398773e-34,0.07553607810950014,0.9405880633643421,0.9,0.43034621362663333
Kepler-401 b,Kepler-401,1.71,3.57,0.122,0.0,889.0,254.25,6117.0,1.333,1.173,3.55,,2014.0,0.7139698704714662,,0.0,0.0003238884088677338,0.006575201861636534,0.49651633839970155,0.774400297099141,1.0,,0.32722271748752785
Kepler-37 e,Kepler-37,0.37,8.1,0.25,0.0,401.0,7.6252,5288.0,0.772,0.8,3.8,,2014.0,159.91155509051785,,0.0,0.33923383734755014,0.7660943074839663,0.4521234576730829,0.0,1.0,,0.5040611910215262
HD 28185 c,HD 28185,12.8,1906.970442,8.5,0.15,94.85,0.0134,5602.0,1.048,0.974,8.3,G5,2022.0,0.909314366340637,G,0.15,0.007659135492857552,0.7257132742252489,1.0286619937923687e-84,0.9746277868240467,0.8824969025845955,1.0,0.4827699076591284
HD 10180 c,HD 10180,,2741.58783878,0.06412,0.073,1185.4,362.4092,5911.0,1.109,1.06,4.3,G1 V,2010.0,,G,0.073,0.00011205411489622477,1.9984531673020165e-05,,,0.9708283959018524,1.0,0.353021214321777
HAT-P-19 b,HAT-P-19,11.29865255,88.03846874,0.04599,0.07,981.2,154.0,4962.0,0.773,0.807,7.2,K1,2010.0,0.0610369071816002,K,0.07,0.001298979587173851,0.0013711842451680943,1.0584157867339985e-64,0.0635987457186966,0.973144963058051,0.9,0.23927335262350186
TOI-1634 b,TOI-1634,1.759,4.9,0.01544,0.0,900.0,121.0,3550.0,0.45,0.502,,M2,2021.0,0.9003234492653119,M,0.0,0.002417568695763823,0.005514840763714726,0.4492784174520617,0.969428873452524,1.0,0.5,0.36350593116234864
HD 19994 b,HD 19994,13.6,435.41,1.305,0.063,350.1,2.2324,6188.0,1.79647,1.365,2.4,F8 V,2003.0,0.1730938644921636,F,0.063,0.8445535724715685,0.893105892061186,1.73008220968259e-96,0.11803276891029686,0.9781913242622374,0.75,0.6118819808473828
Kepler-82 b,Kepler-82,4.07,12.15,0.1683,0.0033,562.0,19.558,5401.0,0.898,0.91,1.41,,2012.0,0.180215877262041,,0.0033,0.09866762971618488,0.3078592749290461,2.065498639291806e-06,0.12243882338645973,0.9999395018300881,,0.2335023623955742
Kepler-446 c,Kepler-446,1.11,1.41,0.0283,0.0,520.0,6.705,3359.0,0.24,0.22,3.72,M4,2015.0,1.0309798476343397,M,0.0,0.3873135295779879,0.4156912424254272,0.9833348700493459,0.9992504755967843,1.0,0.5,0.65155865244913
KOI-1257 b,KOI-1257,10.54,460.83,0.382,0.772,511.0,7.28,5520.0,1.13,0.99,9.3,G5 V,2014.0,0.3935672128693731,G,0.772,0.35617960746832705,0.4407841408053245,1.2676694230771074e-55,0.3168736178108216,0.036478865181533336,1.0,0.36253697832738213
Kepler-138 e,Kepler-138,0.797,0.43,0.1803,0.112,292.0,1.73,3841.0,0.535,0.535,2.21,M1 V,2022.0,0.8493632993946391,M,0.112,0.9243146782282924,0.9830330871916111,0.9208869474905615,0.9315450999311549,0.9326839431111886,0.5,0.873285580797742
TOI-5789 c,TOI-5789,2.86,5.0,0.1009,0.067,718.0,8.7194,5185.0,0.833,0.821,9.4,K1 V,,0.2137331591094611,K,0.067,0.29273335923742244,0.06858972752477072,0.008188701014374083,0.14486926290927143,0.975369516121952,0.9,0.3355629034203069
HD 222582 b,HD 222582,12.6,2660.2371,1.34,0.73,256.39,0.7253,5790.0,1.13,1.12,10.24,G5 V,1999.0,1.3298685347154735,G,0.73,0.9733405330777478,0.999975849041639,6.842059184017448e-82,0.9185027762731822,0.05179013688067348,1.0,0.6903595943931503
Kepler-1650 b,Kepler-1650,0.96,0.84,0.0167,0.01,602.0,54.562,3410.0,0.334,0.326,3.82,,2017.0,0.9494357638888892,,0.01,0.015146540488238717,0.2219923182912938,0.9968051145430329,0.9920420150955627,0.9994445987368581,,0.5255232742025495
Kepler-210 c,Kepler-210,3.62,12.8,0.07,0.0,497.0,25.44,4559.0,0.65,0.77,1.78,M0 V,2014.0,0.2698262875225072,M,0.0,0.064330596963673,0.4809220885801864,7.235768513558233e-05,0.18898168800506043,1.0,0.5,0.30617970729448873
TOI-1269 b,TOI-1269,2.40144286,6.4,0.0496,0.0,1004.9,231.2034,5499.0,0.8521,0.9027,3.1,,2024.0,0.4621289775081402,,0.0,0.0004257058168705081,0.0008854849251473163,0.06536056161047327,0.40491469442376277,1.0,,0.18099659435731533
Kepler-1551 b,Kepler-1551,2.66,7.56,0.1772,0.0,722.0,60.421,6136.0,1.22,1.14,2.88,,2016.0,0.40167692678471,,0.0,0.012198636881140078,0.06547332311429675,0.021770003951548343,0.3266975981290581,1.0,,0.18019774640748218
K2-159 b,K2-159,2.26,5.73,0.1013,,684.0,49.2934,5425.0,0.83,0.9,,,2018.0,0.4963971787313995,,0.0,0.018687356543469213,0.10020747422995271,0.11025052530448531,0.4526892460456721,1.0,,0.22592042782037897
Kepler-1352 b,Kepler-1352,0.89,0.64,0.02883,0.0,1701.0,1892.586,6118.0,1.16,1.11,3.16,,2016.0,0.907841337704211,,0.0,3.329053177390153e-07,4.4574244245010715e-12,0.9760904721403703,0.9738078155023987,1.0,,0.46188112847709983
TOI-2236 b,TOI-2236,14.36991326,502.16888306,0.05009,0.0,1688.0,1356.0,6248.0,1.573,1.343,2.52,,2022.0,0.1692338981660207,,0.0,1.2081027639378439e-06,7.116447227078322e-12,1.5052202573737937e-108,0.11569608447959683,1.0,,0.13125871820596935
HD 132563 b,HD 132563,13.6,473.547,2.62,0.22,213.27,0.3447,6289.0,1.29577,1.231,2.31,F8,2011.0,0.1882549327040505,F,0.22,0.7429195976904286,0.9784677891869205,1.73008220968259e-96,0.12756153292546873,0.7642281651714904,0.75,0.5831024270696872
Kepler-1439 b,Kepler-1439,1.46,2.73,0.0594,0.0,420.0,9.081,3578.0,0.43,0.46,4.07,,2016.0,0.8772110216263044,,0.0,0.2794231518451832,0.7115479292875367,0.7453593045429805,0.9539766904895848,1.0,,0.6548645926780678
Kepler-1202 b,Kepler-1202,2.94,8.96,0.179,0.0,547.0,23.876,5834.0,1.04,1.03,4.17,,2016.0,0.3525867749108066,,0.0,0.07156194860968333,0.344452182766909,0.005368416879448601,0.26986737683612516,1.0,,0.25275452325329983
HIP 113103 b,HIP 113103,1.829,4.0,0.06899,0.17,721.0,55.7356,4930.0,0.742,0.761,0.47,,2023.0,0.6537607977488938,,0.17,0.014484248564145218,0.06624137574656233,0.38500406400655307,0.68754365472645,0.8516705072294409,,0.2915194897497041
HAT-P-44 c,HAT-P-44,13.0,1271.3,1.752,0.494,187.92,0.2084,5295.0,0.949,0.942,7.5,,2014.0,0.578652708238507,,0.494,0.5250267819987801,0.9453060135930976,1.3838965267367376e-87,0.5741915007180973,0.2577524745483602,,0.47472034793524737
GJ 9827 c,GJ 9827,1.13,1.86,0.0395,0.0,715.94,73.0,4236.0,0.58,0.62,5.465,K7 V,2017.0,1.289073301836514,K,0.0,0.00804919296075865,0.07024114384350005,0.9768011076560966,0.9368014809792018,1.0,0.9,0.5401008966380292
K2-149 b,K2-149,1.64,3.33,0.083,,472.41,7.0,3745.0,0.568,0.595,,M1.0 V,2018.0,0.7549404390534092,M,0.0,0.3708596744385026,0.5538624815764092,0.5661541495171977,0.828888743282239,1.0,0.5,0.5746071191565709
Kepler-139 d,Kepler-139,1.695,2.0,0.0755533961,0.0,972.0,172.3,5622.0,1.045,1.078,5.1,,2023.0,0.4106963924608565,,0.0,0.0009626754476110197,0.0016187314371173993,0.5112645790484351,0.33781864920296595,1.0,,0.2783519951521292
Kepler-1474 b,Kepler-1474,2.16,5.31,0.2108,0.0,561.0,21.392,5870.0,1.04,1.04,3.8,,2016.0,0.5269061499771375,,0.0,0.08562873273071106,0.3102273075618552,0.15429500550156822,0.49686814164145887,1.0,,0.3105864234817745
HD 14067 b,HD 14067,12.2,4862.7746271,5.15,0.65,360.28,2.9812,4815.0,12.4,2.4,0.69,G9 III,2014.0,2.6779634788264217,G,0.65,0.7315679457507447,0.8706210425378428,2.168953613135308e-76,0.11084112912144863,0.09563444483253856,1.0,0.5276637523406534
Kepler-128 c,Kepler-128,1.521,3.38,0.16517,0.037,843.0,130.979,6072.0,1.659,1.184,4.07,,2013.0,0.9605700868196866,,0.037,0.001977831877240876,0.013275965284957045,0.685915121235468,0.9951532894737721,0.9924232934980746,,0.39892980420068225
Kepler-1639 b,Kepler-1639,2.58,7.18,0.0932,0.0,1003.0,187.848,6150.0,1.18,1.12,3.16,,2016.0,0.4180857124623081,,0.0,0.000761037248842555,0.000917553196389712,0.03120358701884908,0.3470797341993958,1.0,,0.16626171855905644
TOI-2580 b,TOI-2580,17.37392009,200.23189641,0.048,0.08,2410.0,1730.0,6120.0,1.81,1.33,2.0,F,2024.0,0.0381803408849767,F,0.08,4.738285779588318e-07,6.152754808369778e-26,1.9162489999655243e-162,0.0555246450375115,0.9650691177896804,0.75,0.21455949473986366
Kepler-485 b,Kepler-485,14.41,,0.04401,0.0,1243.0,622.014,5958.0,1.09,1.07,3.72,,2016.0,,,0.0,1.9585495427397796e-05,5.021408931469322e-06,3.388966936148864e-109,,1.0,,0.13334120087419085
Kepler-1000 b,Kepler-1000,4.76,20.3,0.5326,0.0,473.0,18.0,6453.0,1.51,1.4,1.26,,2016.0,0.1882240785587591,,0.0,0.11208645246602653,0.5520867992768468,2.9674716127018893e-09,0.12754156618432694,1.0,,0.29552132962800354
HAT-P-7 b,HAT-P-7,16.92559,584.8072,0.03809,0.0,2733.0,4353.408,6389.0,2.0,1.56,1.78,F6 V,2008.0,0.1206094290397498,F,0.0,1.030756478981751e-08,4.626696718754798e-34,1.0401705778204241e-153,0.08922006676905304,1.0,0.75,0.2214220092537965
Kepler-33 b,Kepler-33,1.74,3.68,0.0677,0.0,1336.0,744.011,5904.0,1.82,1.291,4.27,,2011.0,0.6985541447799024,,0.0,1.0620405773797221e-05,4.5316365834876634e-07,0.4674066844856189,0.7527911014817021,1.0,,0.3161919915052578
2MASS J02192210-3925225 b,2MASS J02192210-3925225,16.14096,4417.837,156.0,,6.27,0.0,3064.0,0.281,0.108,0.035,M6,2015.0,1.0505617981036235,M,0.0,,0.4614725710038757,5.2508908991518136e-139,0.9980047311479393,1.0,0.5,0.4894599830874254
TOI-2084 b,TOI-2084,2.47,6.66,0.05006,,527.0,12.8,3551.0,0.475,0.453,7.5,M2+/-0.5,2023.0,0.4419604116283898,M,0.0,0.18219855629970658,0.396610733289965,0.04972487341234956,0.37789059013623283,1.0,0.5,0.34760581942901286
Kepler-1602 b,Kepler-1602,1.34,2.36,0.09744,0.0,1159.0,124.507,6296.0,1.36,1.22,2.51,,2016.0,0.980838733487829,,0.0,0.0022496160200071173,3.66096020819268e-05,0.8516705072294409,0.9988533012921557,1.0,,0.4362225382359081
LHS 1140 c,LHS 1140,1.272,1.91,0.027,0.05,422.0,5.3,3096.0,0.2159,0.1844,5.0,M4.5 V,2018.0,0.9280514065924168,M,0.05,0.48259517086292303,0.7056665230743688,0.9023475203629993,0.9839532676417638,0.9862071167439163,0.5,0.7142676398417724
